Taxa	081A	082A	083A	084A	085A	086A	091A	093A	094A	098A	099A	100A	101A	107A	108A	109A	10A	116A	118A	119A	11A	120A	13A	15A	18A	1A	20A	21A	24A	25A	28A	29A	31A	34A	35A	37A	39A	3A	6A	7A
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Nocardiopsaceae|g__Nocardiopsis|s__Nocardiopsis alba	3	3	5	5	0	2	1	0	0	9	0	9	0	9	13	3	4	0	0	2	5	1	0	10	17	4	0	4	13	0	3	1	1	4	7	4	8	3	0	0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Nocardiopsaceae|g__Nocardiopsis|s__Nocardiopsis dassonvillei	2	6	5	14	1	0	0	8	0	15	1	12	1	10	4	10	8	0	0	33	0	30	21	5	25	4	0	8	16	2	6	0	7	0	1	1	0	8	4	4
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Nocardiopsaceae|g__Nocardiopsis|s__Nocardiopsis exhalans	7	1	1	16	0	0	2	1	0	30	0	26	4	16	20	26	19	0	0	8	15	23	22	8	22	5	2	2	11	1	7	5	5	9	1	6	1	10	3	6
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Nocardiopsaceae|g__Nocardiopsis|s__Nocardiopsis gilva	11	3	0	20	0	3	8	0	0	14	1	17	2	9	10	0	5	1	0	3	1	3	0	15	3	8	0	7	21	0	3	6	4	5	0	2	2	3	2	0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Nocardiopsaceae|g__Nocardiopsis|s__Nocardiopsis sp. HUAS JQ3	2	0	1	1	0	0	0	8	10	0	0	0	0	0	4	0	0	0	0	1	0	0	0	2	1	2	0	0	1	0	0	0	0	0	0	8	0	0	0	0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Nocardiopsaceae|g__Spiractinospora	5	1	5	2	0	0	2	0	1	3	2	4	0	3	2	10	3	3	4	3	5	4	2	4	5	5	1	13	5	3	2	5	0	2	2	4	4	2	3	3
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Nocardiopsaceae|g__Spiractinospora|s__Spiractinospora alimapuensis	5	1	5	2	0	0	2	0	1	3	2	4	0	3	2	10	3	3	4	3	5	4	2	4	5	5	1	13	5	3	2	5	0	2	2	4	4	2	3	3
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Nocardiopsaceae|g__Streptomonospora	11	7	4	7	6	4	26	2	0	24	2	36	18	8	26	13	23	3	0	11	5	16	4	6	13	35	4	11	23	4	10	5	8	6	20	4	3	12	3	20
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Nocardiopsaceae|g__Streptomonospora|s__Streptomonospora litoralis	8	5	2	3	4	1	14	0	0	14	0	10	7	2	9	8	19	3	0	5	2	10	2	5	4	33	3	10	14	3	5	3	5	6	2	2	3	7	2	18
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Nocardiopsaceae|g__Streptomonospora|s__Streptomonospora nanhaiensis	3	2	2	4	2	3	12	2	0	10	2	26	11	6	17	5	4	0	0	6	3	6	2	1	9	2	1	1	9	1	2	2	3	0	6	2	0	5	1	2
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Nocardiopsaceae|g__Thermobifida	7	3	2	7	1	0	5	3	1	17	3	8	6	2	12	1	8	3	1	3	5	5	2	8	5	7	1	3	12	1	8	7	4	7	1	9	5	9	4	3
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Nocardiopsaceae|g__Thermobifida|s__Thermobifida alba	1	1	2	2	0	0	1	3	1	7	3	4	1	0	6	0	0	1	1	2	0	3	2	4	1	0	0	3	5	1	3	1	2	4	0	2	0	2	1	1
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Nocardiopsaceae|g__Thermobifida|s__Thermobifida fusca	2	1	0	5	1	0	1	0	0	7	0	0	1	0	2	1	5	2	0	0	2	1	0	2	2	1	0	0	5	0	3	3	0	1	1	3	5	3	0	1
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Nocardiopsaceae|g__Thermobifida|s__Thermobifida halotolerans	4	1	0	0	0	0	3	0	0	3	0	2	3	2	3	0	3	0	0	1	3	1	0	1	2	5	1	0	1	0	1	1	2	2	0	3	0	3	2	0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Streptosporangiaceae	101	58	14	52	19	25	135	25	13	95	12	312	35	54	96	56	65	7	18	120	26	102	16	56	41	68	12	51	117	14	48	33	32	51	43	41	70	70	41	33
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Streptosporangiaceae|g__Nonomuraea	65	51	12	39	18	25	99	11	2	55	11	222	17	33	62	38	46	4	12	71	15	63	12	36	27	41	9	32	62	11	28	17	23	25	32	23	57	41	33	22
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Streptosporangiaceae|g__Nonomuraea|s__Nonomuraea coxensis	11	3	4	8	3	1	13	0	0	15	0	38	4	5	13	5	17	0	3	7	0	8	0	10	5	8	1	12	29	1	3	6	5	5	5	5	2	5	9	8
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Streptosporangiaceae|g__Nonomuraea|s__Nonomuraea gerenzanensis	17	1	3	9	0	0	36	1	0	16	1	119	10	3	23	2	9	1	3	32	6	9	2	6	3	9	1	7	14	3	2	6	5	7	2	7	7	11	3	6
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Streptosporangiaceae|g__Nonomuraea|s__Nonomuraea phyllanthi	6	0	3	3	1	1	5	1	0	7	4	8	0	9	8	4	1	0	1	24	1	9	1	9	3	7	1	2	10	3	11	2	5	2	4	2	0	11	2	1
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Streptosporangiaceae|g__Nonomuraea|s__Nonomuraea sp. ATCC 55076	9	22	2	5	1	0	1	0	0	5	1	7	1	1	5	1	3	1	1	1	3	4	3	3	5	3	2	3	4	3	3	1	2	3	1	6	19	6	4	7
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Streptosporangiaceae|g__Sphaerisporangium	0	0	0	2	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	2	1	0	1	0	0	0	0	0	0	0	0	2	0	0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Streptosporangiaceae|g__Sphaerisporangium|s__Sphaerisporangium sp. TRM90804	0	0	0	2	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	2	1	0	1	0	0	0	0	0	0	0	0	2	0	0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Streptosporangiaceae|g__Spongiactinospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Streptosporangiaceae|g__Spongiactinospora|s__Spongiactinospora sp. TRM90649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Streptosporangiaceae|g__Streptosporangium	29	7	2	10	1	0	35	12	10	34	1	83	18	18	30	15	16	1	5	47	8	37	3	15	12	16	1	12	48	1	13	13	8	24	3	9	11	25	8	8
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Streptosporangiaceae|g__Streptosporangium|s__Streptosporangium roseum	19	1	2	4	1	0	24	5	4	19	0	45	12	4	20	2	6	0	5	8	4	6	2	11	4	10	0	10	40	1	4	4	4	14	1	3	8	11	6	5
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Streptosporangiaceae|g__Streptosporangium|s__Streptosporangium sp. 'caverna'	10	6	0	6	0	0	11	7	6	15	1	37	6	14	10	12	9	1	0	39	4	31	1	4	8	6	0	2	8	0	9	7	4	10	2	5	2	13	2	3
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Streptosporangiaceae|g__Thermobispora	7	0	0	1	0	0	1	1	1	5	0	6	0	3	2	3	3	1	1	2	2	2	1	3	2	8	0	7	6	2	7	2	1	2	8	7	1	2	0	3
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Streptosporangiaceae|g__Thermobispora|s__Thermobispora bispora	7	0	0	1	0	0	1	1	1	5	0	6	0	3	2	3	3	1	1	2	2	2	1	3	2	8	0	7	6	2	7	2	1	2	8	7	1	2	0	3
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Thermomonosporaceae	79	30	5	52	9	15	90	11	11	93	4	299	31	26	105	28	52	13	4	109	16	41	9	46	60	71	39	64	86	11	59	34	24	64	30	49	49	61	40	42
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Thermomonosporaceae|g__Actinomadura	68	25	3	22	9	10	85	9	11	74	4	249	20	20	59	20	40	11	2	94	15	35	9	31	31	58	31	42	67	10	46	32	22	34	25	29	13	39	36	39
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Thermomonosporaceae|g__Actinomadura|s__Actinomadura graeca	13	2	0	3	3	1	12	0	1	7	0	31	4	5	8	4	8	0	0	26	1	5	1	6	8	10	1	11	14	2	3	7	6	4	10	3	2	7	4	9
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Thermomonosporaceae|g__Actinomadura|s__Actinomadura madurae	8	11	0	6	2	2	11	0	0	5	0	16	2	1	5	1	7	4	1	21	0	9	6	3	3	5	1	4	10	0	9	6	3	12	3	5	4	5	12	2
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Thermomonosporaceae|g__Actinomadura|s__Actinomadura sp. ATCC 31491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Thermomonosporaceae|g__Actinomadura|s__Actinomadura sp. NAK00032	2	1	0	3	1	0	3	0	1	9	0	13	0	2	4	1	3	1	0	9	7	8	0	2	4	8	2	4	6	1	9	0	6	3	1	7	0	4	2	3
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Thermomonosporaceae|g__Actinomadura|s__Actinomadura sp. WMMA1423	6	2	1	5	0	0	2	0	2	6	3	21	3	3	8	4	2	0	0	2	0	4	2	4	4	11	16	3	1	2	17	9	3	1	2	2	2	2	1	2
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Thermomonosporaceae|g__Actinomadura|s__Actinomadura sp. WMMB 499	10	1	1	1	0	2	8	0	0	11	0	17	1	4	11	5	11	2	0	21	1	2	0	9	3	9	7	8	9	3	1	4	1	7	1	4	3	15	10	6
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Thermomonosporaceae|g__Actinomadura|s__Actinomadura verrucosospora	11	3	1	2	3	3	28	9	7	21	0	60	7	4	11	4	3	3	1	7	4	5	0	3	6	9	3	10	22	1	4	2	2	2	4	5	2	1	5	15
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Thermomonosporaceae|g__Thermomonospora	11	5	2	30	0	5	5	2	0	15	0	50	11	5	44	8	12	2	2	15	1	5	0	15	27	12	8	22	19	1	13	1	2	30	5	20	36	22	4	3
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Thermomonosporaceae|g__Thermomonospora|s__Thermomonospora amylolytica	4	0	2	27	0	0	2	0	0	9	0	41	2	3	30	0	7	0	1	11	1	4	0	11	21	7	8	17	14	1	8	0	2	27	1	9	33	16	4	0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Thermomonosporaceae|g__Thermomonospora|s__Thermomonospora curvata	6	5	0	3	0	4	3	0	0	6	0	9	7	2	14	8	5	2	1	3	0	1	0	4	5	5	0	5	5	0	5	1	0	3	4	11	3	6	0	3
d__Bacteria|p__Actinomycetota|c__Coriobacteriia	8370	23890	12897	16678	6641	2118	6369	1936	1352	4143	2739	17305	20321	7978	7273	25296	33915	13427	6599	13105	26033	19040	19409	32994	28782	88790	31771	23433	9353	9209	5829	10617	10617	9649	6274	14708	42280	82350	30213	13646
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales	1312	499	11319	5673	350	384	1329	135	166	1575	352	2925	558	805	1775	23720	18479	196	252	2169	20866	15317	505	29562	20530	84185	25364	20266	5813	431	3779	9575	8477	905	3598	13688	39150	68857	536	1115
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	770	314	132	524	174	299	786	72	111	965	302	1747	302	468	1103	613	663	129	147	1275	476	543	341	627	578	1466	268	517	1136	287	493	603	280	548	268	653	762	786	320	819
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium	34	30	14	35	9	8	64	0	4	98	12	104	22	39	32	24	46	4	29	146	30	26	12	45	32	217	18	37	70	14	34	36	12	47	28	76	16	43	16	39
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium sp. oral taxon 416	34	30	14	35	9	8	64	0	4	98	12	104	22	39	32	24	46	4	29	146	30	26	12	45	32	217	18	37	70	14	34	36	12	47	28	76	16	43	16	39
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Fannyhessea	33	74	22	11	9	58	29	0	21	20	9	41	5	14	18	49	36	37	19	15	10	55	28	26	72	15	31	24	27	63	38	12	14	50	20	17	38	19	28	39
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Fannyhessea|s__Fannyhessea vaginae	33	74	22	11	9	58	29	0	21	20	9	41	5	14	18	49	36	37	19	15	10	55	28	26	72	15	31	24	27	63	38	12	14	50	20	17	38	19	28	39
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Lancefieldella	58	33	17	49	39	95	65	16	16	59	159	75	28	26	44	219	74	9	6	33	99	38	34	53	18	191	53	52	45	55	25	96	48	65	22	77	384	53	41	172
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Lancefieldella|s__Lancefieldella parvula	34	22	8	36	35	76	52	5	6	28	147	44	23	10	26	184	51	3	4	24	88	28	18	24	11	170	44	38	28	47	12	81	33	40	5	61	373	25	34	142
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Lancefieldella|s__Lancefieldella sp. Marseille-Q7238	22	11	9	13	4	19	13	11	10	31	8	30	5	16	18	35	22	6	2	9	10	10	15	29	7	20	9	13	17	7	12	14	15	25	17	15	10	28	7	29
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Leptogranulimonas	20	7	8	36	7	4	41	2	3	80	0	51	6	27	436	13	36	9	10	73	6	26	3	30	31	27	5	24	49	3	28	29	21	18	20	26	8	56	22	27
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Leptogranulimonas|s__Leptogranulimonas caecicola	20	7	8	36	7	4	41	2	3	80	0	51	6	27	436	13	36	9	10	73	6	26	3	30	31	27	5	24	49	3	28	29	21	18	20	26	8	56	22	27
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella	263	77	32	192	69	84	218	30	45	276	76	605	105	156	211	177	159	33	48	455	160	163	245	203	202	522	55	159	442	115	137	284	71	182	83	184	157	244	68	388
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella sp. oral taxon 807	93	28	12	38	29	38	33	25	20	58	45	95	43	47	38	122	45	23	20	108	118	34	126	70	113	297	20	39	192	92	34	174	25	74	13	46	90	71	26	315
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella timonensis	89	18	6	77	10	13	102	0	2	130	17	310	26	74	103	23	83	5	7	227	22	82	16	74	52	116	16	72	161	6	65	43	16	50	42	84	35	102	24	38
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella uli	77	28	11	77	30	32	79	5	23	85	14	172	33	35	70	22	30	5	20	116	18	47	102	57	37	106	19	46	87	17	35	65	30	57	28	53	30	70	18	35
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Parafannyhessea	94	26	22	52	5	31	119	19	14	109	15	319	51	67	101	56	90	7	8	201	31	66	9	71	58	94	12	61	166	19	63	47	30	74	32	60	46	64	72	58
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Parafannyhessea|s__Parafannyhessea umbonata	94	26	22	52	5	31	119	19	14	109	15	319	51	67	101	56	90	7	8	201	31	66	9	71	58	94	12	61	166	19	63	47	30	74	32	60	46	64	72	58
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Parolsenella	168	43	12	86	21	14	147	2	8	188	12	327	52	68	161	51	130	22	23	157	46	102	4	125	120	286	58	99	228	10	104	57	54	64	52	112	72	225	32	48
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Parolsenella|s__Parolsenella catena	46	20	5	34	4	5	59	1	1	62	5	100	22	28	58	35	46	3	10	68	13	44	0	41	45	134	14	30	81	4	35	26	16	21	20	45	43	121	12	21
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Parolsenella|s__Parolsenella massiliensis	89	19	5	41	15	6	62	1	7	99	4	183	24	25	66	12	58	18	11	71	26	37	3	69	62	121	37	42	98	4	52	19	27	33	24	54	26	68	12	16
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Thermophilibacter	62	16	3	31	12	3	63	1	0	73	9	122	20	40	68	12	65	4	2	103	85	46	3	47	29	70	34	41	62	6	38	27	21	29	6	72	31	48	31	37
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Thermophilibacter|s__Thermophilibacter immobilis	62	16	3	31	12	3	63	1	0	73	9	122	20	40	68	12	65	4	2	103	85	46	3	47	29	70	34	41	62	6	38	27	21	29	6	72	31	48	31	37
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	466	172	11179	5129	172	84	485	58	55	543	43	1067	236	308	614	23073	17763	53	98	839	20361	14723	162	28864	19887	82554	25065	19701	4597	137	3247	8942	8173	343	3302	12980	38341	67928	202	277
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	429	160	11166	5101	165	75	445	41	40	505	41	996	208	290	435	23062	17738	51	91	776	20347	14694	156	28827	19847	82490	25047	19666	4539	128	3221	8927	8155	326	3293	12954	38300	67870	193	269
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella aerofaciens	320	123	11121	5008	149	59	318	35	33	366	30	733	164	219	257	22839	17630	40	74	531	20275	14555	133	28674	19722	82203	24958	19523	4428	63	3155	8861	8097	228	3240	12881	38191	67598	143	225
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella sp. zg1085	16	10	17	31	2	7	15	2	6	34	2	20	6	8	59	22	14	0	6	19	8	48	15	24	29	13	8	12	21	45	7	9	6	51	4	6	14	17	32	15
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella stercoris	79	25	13	49	14	9	106	4	1	90	9	226	38	58	111	146	62	10	11	180	34	50	8	83	57	157	45	96	67	19	48	41	41	46	34	56	45	126	17	26
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Coriobacterium	32	12	9	27	7	9	35	17	15	37	2	62	27	18	176	9	23	1	5	61	6	24	6	24	35	38	9	25	57	9	26	13	16	16	7	20	23	36	9	8
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Coriobacterium|s__Coriobacterium glomerans	32	12	9	27	7	9	35	17	15	37	2	62	27	18	176	9	23	1	5	61	6	24	6	24	35	38	9	25	57	9	26	13	16	16	7	20	23	36	9	8
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales	6972	23349	1522	10926	6266	1727	4967	1801	1185	2499	2376	14209	19674	7128	5414	1488	15226	13209	6327	10785	5060	3605	18877	3284	8137	4041	5807	2935	3433	8753	2000	966	2072	8702	2637	927	3087	13118	29665	12479
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	6972	23349	1522	10926	6266	1727	4967	1801	1185	2499	2376	14209	19674	7128	5414	1488	15226	13209	6327	10785	5060	3605	18877	3284	8137	4041	5807	2935	3433	8753	2000	966	2072	8702	2637	927	3087	13118	29665	12479
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia	2085	17393	800	6178	45	15	141	3	12	1144	13	10144	13885	5636	2438	36	12354	39	22	153	3782	2166	32	1895	2382	1564	79	1365	1054	25	275	123	954	6407	2103	115	2033	9833	165	97
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia equolifaciens	1028	13856	622	4934	25	6	51	0	4	839	3	7780	11270	4398	1906	17	9786	7	9	68	2978	1656	26	1443	1848	1110	40	1041	767	10	195	64	530	5064	1658	63	1613	7782	29	33
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia hattorii	534	1363	62	408	7	6	57	1	1	132	1	999	968	488	215	8	1016	25	4	60	288	184	5	150	177	189	18	144	117	4	27	23	286	528	170	26	176	798	120	33
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Arabiibacter	106	36	34	51	9	13	77	4	12	60	12	200	33	31	71	14	72	71	6	63	30	36	16	108	58	89	392	91	81	21	36	54	43	45	16	53	30	68	32	42
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Arabiibacter|s__Arabiibacter massiliensis	106	36	34	51	9	13	77	4	12	60	12	200	33	31	71	14	72	71	6	63	30	36	16	108	58	89	392	91	81	21	36	54	43	45	16	53	30	68	32	42
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Berryella	96	37	7	47	16	8	101	2	1	111	8	270	88	32	104	74	53	18	17	131	29	42	15	97	77	145	53	69	128	11	41	78	32	45	16	74	50	102	27	25
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Berryella|s__Berryella intestinalis	51	20	4	18	2	4	59	1	0	45	4	177	69	20	64	37	26	8	8	73	9	18	8	54	51	64	22	24	78	8	19	26	17	26	4	31	33	57	12	12
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Berryella|s__Berryella wangjianweii	43	13	3	25	14	4	39	1	1	64	4	86	16	12	35	35	26	10	8	57	19	24	5	42	23	75	30	38	44	2	19	45	14	19	12	41	16	33	15	10
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Cryptobacterium	12	30	3	18	9	2	15	21	24	8	10	4	12	12	11	7	13	4	4	4	10	20	9	15	8	31	7	14	17	3	3	11	6	36	11	11	21	13	11	26
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Cryptobacterium|s__Cryptobacterium curtum	12	30	3	18	9	2	15	21	24	8	10	4	12	12	11	7	13	4	4	4	10	20	9	15	8	31	7	14	17	3	3	11	6	36	11	11	21	13	11	26
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Denitrobacterium	73	54	17	38	18	9	75	2	5	66	9	122	30	28	55	21	47	7	14	79	20	30	7	61	43	74	27	37	105	13	15	32	29	47	25	34	24	52	27	16
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Denitrobacterium|s__Denitrobacterium detoxificans	73	54	17	38	18	9	75	2	5	66	9	122	30	28	55	21	47	7	14	79	20	30	7	61	43	74	27	37	105	13	15	32	29	47	25	34	24	52	27	16
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella	2623	3416	492	1611	2936	1598	2006	1503	1094	334	1992	1426	2742	534	1139	795	1231	12456	6014	3489	495	509	16121	413	1494	718	3806	502	350	8032	933	184	239	881	137	206	668	1140	28444	10229
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella guodeyinii	112	83	15	50	43	14	115	14	13	60	47	209	54	27	93	22	40	1146	25	80	44	36	73	66	48	84	1989	78	110	73	47	56	26	24	10	37	20	92	98	53
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella lenta	2358	3208	449	1455	2763	1540	1730	1421	1041	168	1870	986	2513	468	931	709	1075	10817	5681	3247	430	430	15166	253	1340	509	1211	332	131	7683	791	84	182	775	95	92	603	944	27601	9816
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella sp. YY7918	30	17	6	33	2	2	33	3	4	53	4	93	43	16	30	9	31	25	6	18	9	16	5	46	24	49	85	30	39	9	34	18	8	27	22	42	9	39	17	16
d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter	1419	1612	68	1903	63	15	2045	236	12	351	269	957	2319	370	929	305	1004	362	21	190	88	538	2350	215	3735	757	896	343	941	490	455	116	569	958	161	100	48	683	50	1643
