"","V1","V2","V3","V4","V5","V6","V7","V8","num_hash","freq_hash"
"2705",2899220,"|","Massilia endophytica","|","","|","scientific name","|",1543753,9.69817391980969e-05
"2706",3032586,"|","Zobellia alginiliquefaciens","|","","|","scientific name","|",1543183,9.6945930625519e-05
"2707",862751,"|","Streptomyces sp. SirexAA-E","|","","|","scientific name","|",1543171,9.69451767608331e-05
"2708",1379910,"|","Rufibacter radiotolerans","|","","|","scientific name","|",1543132,9.69427267006041e-05
"2709",2486272,"|","Nocardioides sp. WS12","|","","|","scientific name","|",1543106,9.69410933271181e-05
"2710",204039,"|","Dickeya dianthicola","|","","|","scientific name","|",1542959,9.69318584847164e-05
"2711",568,"|","Hafnia","|","","|","scientific name","|",1542660,9.69130746896273e-05
"2712",379684,"|","Allorhizobium pseudoryzae","|","","|","scientific name","|",1542448,9.68997564135106e-05
"2713",28188,"|","Capnocytophaga canimorsus","|","","|","scientific name","|",1542056,9.68751301671061e-05
"2714",2854036,"|","Nitratireductor rhodophyticola","|","","|","scientific name","|",1541861,9.6862879865961e-05
"2715",2903702,"|","Streptomyces sp. NBC_00986","|","","|","scientific name","|",1541349,9.6830714972698e-05
"2716",857087,"|","Methylomonas methanica MC09","|","","|","scientific name","|",1541191,9.68207890876677e-05
"2717",1512,"|","[Clostridium] symbiosum","|","","|","scientific name","|",1541152,9.68183390274386e-05
"2718",2619255,"|","unclassified Macrococcus","|","","|","scientific name","|",1540930,9.68043925307504e-05
"2719",646529,"|","Desulfosporosinus acidiphilus SJ4","|","","|","scientific name","|",1540728,9.67917024752052e-05
"2720",1560345,"|","Sphingomonas panacis","|","","|","scientific name","|",1540620,9.67849176930326e-05
"2721",3241166,"|","Enterovibrio sp. 27052020O","|","","|","scientific name","|",1540601,9.67837240739466e-05
"2722",474394,"|","Vibrio mangrovi","|","","|","scientific name","|",1540586,9.67827817430893e-05
"2723",2975946,"|","Streptomyces sp. NBC_01803","|","","|","scientific name","|",1540263,9.67624902186285e-05
"2724",36813,"|","Mycolicibacterium pulveris","|","","|","scientific name","|",1540184,9.67575272761133e-05
"2725",3064286,"|","[Mycobacterium] burgundiense","|","","|","scientific name","|",1540162,9.67561451908559e-05
"2726",2897332,"|","Roseomonas cutis","|","","|","scientific name","|",1540060,9.67497373410262e-05
"2727",398579,"|","Shewanella pealeana ATCC 700345","|","","|","scientific name","|",1539810,9.67340318267376e-05
"2728",2488560,"|","Pigmentiphaga sp. H8","|","","|","scientific name","|",1539775,9.67318330547372e-05
"2729",2903700,"|","Streptomyces sp. NBC_00984","|","","|","scientific name","|",1539645,9.67236661873071e-05
"2730",1798205,"|","Cohaesibacter sp. ES.047","|","","|","scientific name","|",1539481,9.67133633699338e-05
"2731",1245471,"|","Metapseudomonas resinovorans NBRC 106553","|","","|","scientific name","|",1538968,9.66811356546137e-05
"2732",1764,"|","Mycobacterium avium","|","","|","scientific name","|",1538956,9.66803817899278e-05
"2733",3040935,"|","Acidisoma cladoniae","|","","|","scientific name","|",1538839,9.66730316092408e-05
"2734",1401,"|","Paenibacillus lautus","|","","|","scientific name","|",1538717,9.6665367318268e-05
"2735",34004,"|","Paracoccus aminovorans","|","","|","scientific name","|",1538404,9.66457040143787e-05
"2736",2903716,"|","Streptomyces sp. NBC_01006","|","","|","scientific name","|",1538088,9.66258522443179e-05
"2737",2589976,"|","Mesorhizobium sp. B1-1-8","|","","|","scientific name","|",1538070,9.66247214472891e-05
"2738",2822842,"|","Pseudoalteromonas sp. SCSIO 43201","|","","|","scientific name","|",1537799,9.66076966698003e-05
"2739",631362,"|","Thiorhodovibrio frisius","|","","|","scientific name","|",1537757,9.66050581433998e-05
"2740",1963862,"|","Marispirochaeta aestuarii","|","","|","scientific name","|",1537087,9.65629673651065e-05
"2741",2716812,"|","Candidatus Protofrankia datiscae","|","","|","scientific name","|",1537032,9.6559512151963e-05
"2742",1704499,"|","Methylovulum psychrotolerans","|","","|","scientific name","|",1536478,9.65247087322995e-05
"2743",39689,"|","Mycobacterium gallinarum","|","","|","scientific name","|",1536192,9.65067416239534e-05
"2744",1736675,"|","Devosia sp. A16","|","","|","scientific name","|",1535731,9.64777806556053e-05
"2745",2294034,"|","Micromonospora craniellae","|","","|","scientific name","|",1535616,9.64705561190325e-05
"2746",316056,"|","Rhodopseudomonas palustris BisB18","|","","|","scientific name","|",1535605,9.64698650764038e-05
"2747",2875539,"|","Arachidicoccus terrestris","|","","|","scientific name","|",1535498,9.64631431162883e-05
"2748",995085,"|","Stenotrophomonas maltophilia group","|","","|","scientific name","|",1535454,9.64603789457735e-05
"2749",1768242,"|","Paucibacter sp. KCTC 42545","|","","|","scientific name","|",1535163,9.64420977271416e-05
"2750",2731552,"|","Pseudomonas solani","|","","|","scientific name","|",1535067,9.64360668096548e-05
"2751",2741301,"|","Paenibacillus sp. URB8-2","|","","|","scientific name","|",1535009,9.64324231303399e-05
"2752",3075430,"|","Dyella sp. BiH032","|","","|","scientific name","|",1534869,9.64236280423383e-05
"2753",1907,"|","Streptomyces glaucescens","|","","|","scientific name","|",1534530,9.6402331364963e-05
"2754",518636,"|","[Clostridium] asparagiforme DSM 15981","|","","|","scientific name","|",1534166,9.63794641361588e-05
"2755",1451,"|","Paenibacillus amylolyticus","|","","|","scientific name","|",1533873,9.63610572734126e-05
"2756",3061627,"|","Micromonospora sp. NBRC 110009","|","","|","scientific name","|",1533691,9.63496236590105e-05
"2757",388950,"|","Pontibacter akesuensis","|","","|","scientific name","|",1533415,9.63322847712359e-05
"2758",2753607,"|","Rhizobacter sp. AJA081-3","|","","|","scientific name","|",1533087,9.63116791364893e-05
"2759",3068893,"|","Geothrix sp. 21YS21S-2","|","","|","scientific name","|",1533015,9.63071559483742e-05
"2760",2722752,"|","Iamia sp. SCSIO 61187","|","","|","scientific name","|",1532763,9.62913247899713e-05
"2761",2785025,"|","Anaeromicropila herbilytica","|","","|","scientific name","|",1532477,9.62733576816252e-05
"2762",2857058,"|","Mycobacterium sp. SMC-2","|","","|","scientific name","|",1531679,9.62232256800161e-05
"2763",2052056,"|","Pantoea phytobeneficialis","|","","|","scientific name","|",1531616,9.62192678904154e-05
"2764",42881,"|","Streptomyces chromofuscus","|","","|","scientific name","|",1531600,9.62182627375009e-05
"2765",2508722,"|","Streptomyces roseicoloratus","|","","|","scientific name","|",1531442,9.62083368524705e-05
"2766",2903680,"|","Streptomyces sp. NBC_00838","|","","|","scientific name","|",1531387,9.62048816393271e-05
"2767",169679,"|","Clostridium saccharobutylicum","|","","|","scientific name","|",1531267,9.61973429924685e-05
"2768",713,"|","Actinobacillus","|","","|","scientific name","|",1531265,9.61972173483542e-05
"2769",398049,"|","Mucilaginibacter daejeonensis","|","","|","scientific name","|",1531261,9.61969660601256e-05
"2770",3043848,"|","Nocardioides sp. L-11A","|","","|","scientific name","|",1531261,9.61969660601256e-05
"2771",138851,"|","Treponema parvum","|","","|","scientific name","|",1531108,9.6187354285381e-05
"2772",3379134,"|","Pseudomonadati","|","","|","scientific name","|",1530938,9.61766745356648e-05
"2773",1748,"|","Acidipropionibacterium acidipropionici","|","","|","scientific name","|",1530735,9.61639216580625e-05
"2774",2895522,"|","Brevibacillus humidisoli","|","","|","scientific name","|",1529888,9.61107113756528e-05
"2775",1090615,"|","Nakamurella panacisegetis","|","","|","scientific name","|",1529737,9.61012252450225e-05
"2776",3289775,"|","Mycobacterium sp. HNNTM2301","|","","|","scientific name","|",1529689,9.60982097862791e-05
"2777",2562282,"|","Halomonas binhaiensis","|","","|","scientific name","|",1529586,9.60917391143922e-05
"2778",990078,"|","Bradyrhizobium huanghuaihaiense","|","","|","scientific name","|",1529363,9.60777297956468e-05
"2779",3075198,"|","Streptomyces sp. ITFR-16","|","","|","scientific name","|",1528922,9.60500252684417e-05
"2780",2898438,"|","Svornostia abyssi","|","","|","scientific name","|",1528890,9.60480149626128e-05
"2781",3111011,"|","Grimontia sp. NTOU-MAR1","|","","|","scientific name","|",1528743,9.60387801202111e-05
"2782",2579935,"|","Jejubacter calystegiae","|","","|","scientific name","|",1528138,9.60007727756328e-05
"2783",2731755,"|","Teredinibacter haidensis","|","","|","scientific name","|",1527778,9.59781568350572e-05
"2784",3069691,"|","Tunturiibacter empetritectus","|","","|","scientific name","|",1527705,9.5973570824885e-05
"2785",204457,"|","Sphingomonadales","|","","|","scientific name","|",1526887,9.59221823821328e-05
"2786",3369522,"|","Kitasatospora sp. HNM1077","|","","|","scientific name","|",1526844,9.59194810336751e-05
"2787",3342247,"|","Aquimarina sp. SS2-1","|","","|","scientific name","|",1526813,9.59175335499034e-05
"2788",2872157,"|","Grimontia kaedaensis","|","","|","scientific name","|",1526464,9.58956086519565e-05
"2789",2493672,"|","Mesorhizobium sp. M1E.F.Ca.ET.045.02.1.1","|","","|","scientific name","|",1526315,9.58862481654405e-05
"2790",3077789,"|","Domibacillus sp. DTU_2020_1001157_1_SI_ALB_TIR_016","|","","|","scientific name","|",1526182,9.5877892831839e-05
"2791",76761,"|","Pseudomonas veronii","|","","|","scientific name","|",1526046,9.5869349032066e-05
"2792",1763535,"|","Hydrogenophaga crassostreae","|","","|","scientific name","|",1525618,9.5842461191604e-05
"2793",2672569,"|","Microlunatus sp. Gsoil 973","|","","|","scientific name","|",1525519,9.58362418079457e-05
"2794",291645,"|","Bacteroides nordii","|","","|","scientific name","|",1525275,9.58209132260001e-05
"2795",3374555,"|","Variovorax sp. UC74_104","|","","|","scientific name","|",1525207,9.58166413261136e-05
"2796",3003260,"|","Flavobacterium gelatinilyticum","|","","|","scientific name","|",1525091,9.58093539674837e-05
"2797",69710,"|","Treponema vincentii","|","","|","scientific name","|",1525069,9.58079718822263e-05
"2798",110505,"|","Mycobacterium heckeshornense","|","","|","scientific name","|",1524982,9.58025063632539e-05
"2799",3341726,"|","Arcticibacter sp. MXS-1","|","","|","scientific name","|",1524244,9.5756143685074e-05
"2800",3074430,"|","Streptomyces sp. BB1-1-1","|","","|","scientific name","|",1524218,9.5754510311588e-05
"2801",2903627,"|","Streptomyces sp. NBC_00158","|","","|","scientific name","|",1524183,9.57523115395876e-05
"2802",488730,"|","Burkholderia arboris","|","","|","scientific name","|",1524059,9.57445216045005e-05
"2803",3151487,"|","Acinetobacter thermotolerans","|","","|","scientific name","|",1523951,9.57377368223278e-05
"2804",2730848,"|","Pseudomonas sp. ADAK18","|","","|","scientific name","|",1523871,9.57327110577555e-05
"2805",2304600,"|","Breoghania sp. L-A4","|","","|","scientific name","|",1523829,9.5730072531355e-05
"2806",2975996,"|","Nocardia sp. NBC_01009","|","","|","scientific name","|",1523643,9.57183876287243e-05
"2807",152268,"|","Metabacillus litoralis","|","","|","scientific name","|",1523639,9.57181363404957e-05
"2808",2675222,"|","Micromonospora sp. WMMC415","|","","|","scientific name","|",1523553,9.57127336435804e-05
"2809",3048583,"|","Pseudomonas sp. 10S4","|","","|","scientific name","|",1523542,9.57120426009517e-05
"2810",1385715,"|","Hymenobacter qilianensis","|","","|","scientific name","|",1523420,9.57043783099789e-05
"2811",2903831,"|","Streptomyces sp. NBC_01341","|","","|","scientific name","|",1523349,9.56999179439209e-05
"2812",653931,"|","Sphingomonas alpina","|","","|","scientific name","|",1522798,9.56653029904289e-05
"2813",3025666,"|","Mucilaginibacter sp. KACC 22063","|","","|","scientific name","|",1522701,9.56592092508849e-05
"2814",1543852,"|","Prescottella soli","|","","|","scientific name","|",1522568,9.56508539172834e-05
"2815",2975985,"|","Micromonospora sp. NBC_01739","|","","|","scientific name","|",1522435,9.56424985836819e-05
"2816",2632301,"|","unclassified Olivibacter","|","","|","scientific name","|",1522290,9.56333893853945e-05
"2817",2483404,"|","Mesorhizobium sp. NZP2077","|","","|","scientific name","|",1521869,9.56069412993326e-05
"2818",3074855,"|","Mesorhizobium koreense","|","","|","scientific name","|",1521864,9.56066271890468e-05
"2819",2819101,"|","Vibrio sp. SCSIO 43136","|","","|","scientific name","|",1521855,9.56060617905324e-05
"2820",213,"|","Helicobacter cinaedi","|","","|","scientific name","|",1521793,9.56021668229889e-05
"2821",2502779,"|","Pseudocnuella soli","|","","|","scientific name","|",1521586,9.55891626571579e-05
"2822",2620435,"|","unclassified Lactobacillus","|","","|","scientific name","|",1521574,9.55884087924721e-05
"2823",3056107,"|","Acidovorax sp. A79","|","","|","scientific name","|",1521447,9.55804303912135e-05
"2824",2903798,"|","Streptomyces sp. NBC_01255","|","","|","scientific name","|",1521235,9.55671121150968e-05
"2825",2975921,"|","Streptomyces sp. NBC_01723","|","","|","scientific name","|",1521228,9.55666723606967e-05
"2826",3021011,"|","Vibrio sp. SCSIO 43137","|","","|","scientific name","|",1521198,9.55647876989821e-05
"2827",1805933,"|","Rahnella sikkimica","|","","|","scientific name","|",1521152,9.5561897884353e-05
"2828",536441,"|","Chryseobacterium taklimakanense","|","","|","scientific name","|",1521077,9.55571862300664e-05
"2829",2823807,"|","Bradyrhizobium barranii subsp. barranii","|","","|","scientific name","|",1520727,9.55351985100624e-05
"2830",1460447,"|","Terrisporobacter petrolearius","|","","|","scientific name","|",1520382,9.55135249003442e-05
"2831",926566,"|","Terriglobus roseus DSM 18391","|","","|","scientific name","|",1520112,9.54965629449125e-05
"2832",2991545,"|","Kitasatospora fiedleri","|","","|","scientific name","|",1520100,9.54958090802267e-05
"2833",2202828,"|","Methylobacterium radiodurans","|","","|","scientific name","|",1520075,9.54942385287978e-05
"2834",2000,"|","Streptosporangium","|","","|","scientific name","|",1519841,9.54795381674237e-05
"2835",3070683,"|","Neobacillus sp. OS1-33","|","","|","scientific name","|",1519580,9.54631416105064e-05
"2836",2775404,"|","Mesorhizobium onobrychidis","|","","|","scientific name","|",1519075,9.54314164716435e-05
"2837",3069264,"|","Rhodoligotrophos sp. CJ14","|","","|","scientific name","|",1518967,9.54246316894708e-05
"2838",2589967,"|","Mesorhizobium sp. B2-1-8","|","","|","scientific name","|",1518931,9.54223700954133e-05
"2839",2058625,"|","Undibacterium sp. YM2","|","","|","scientific name","|",1518435,9.53912103550648e-05
"2840",1313172,"|","Ilumatobacter coccineus YM16-304","|","","|","scientific name","|",1518376,9.53875038536927e-05
"2841",3048494,"|","Paenibacillus sp. BR2-3","|","","|","scientific name","|",1518001,9.53639455822598e-05
"2842",28183,"|","Leptospira santarosai","|","","|","scientific name","|",1517757,9.53486170003142e-05
"2843",1430326,"|","Mycobacterium decipiens","|","","|","scientific name","|",1517635,9.53409527093413e-05
"2844",3040605,"|","Pseudomonas sp. nanlin1","|","","|","scientific name","|",1517589,9.53380628947122e-05
"2845",3015151,"|","Micromonospora sp. WMMD882","|","","|","scientific name","|",1517302,9.5320032964309e-05
"2846",2975989,"|","Mycobacterium sp. NBC_00419","|","","|","scientific name","|",1517255,9.53170803276227e-05
"2847",2775420,"|","Skermanella cutis","|","","|","scientific name","|",1517084,9.53063377558493e-05
"2848",3044187,"|","Nocardioides sp. QY071","|","","|","scientific name","|",1516972,9.5299301685448e-05
"2849",656179,"|","Pandoraea faecigallinarum","|","","|","scientific name","|",1516596,9.5275680591958e-05
"2850",29489,"|","Aeromonas enteropelogenes","|","","|","scientific name","|",1516473,9.52679534789281e-05
"2851",3050112,"|","Paenibacillus polygoni","|","","|","scientific name","|",1516275,9.52555147116115e-05
